ResID,TAG,SOURCE,TYPE,COUNTRY,DAM_NAME,ACTIVE_FRO,LON_ORG,LAT_ORG,LisfloodX,LisfloodY
1,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,NEGRATIN_5043,1984,-2.984429568,37.55119515,-2.94167,37.55833
2,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,GUADALEN_5004,1954,-3.496655277,38.17024178,-3.475,38.175
3,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,GUADALMENA_5018,1969,-2.898294744,38.37893342,-2.90833,38.35833
4,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,GIRIBAILE_5070,1996,-3.488523282,38.12580763,-3.475,38.09167
5,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,RUMBLAR_5005,0,-3.787173795,38.17919515,-3.80833,38.175
6,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,JANDULA_5007,1932,-3.973379365,38.24629579,-3.975,38.225
7,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,YEGUAS_5049,0,-4.17350647,38.08384497,-4.24167,38.075
8,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,GUADALMELLATO_5062,1928,-4.689060588,38.06039841,-4.675,38.04167
9,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,San Rafael De Navallana_5051,1991,-4.615099887,37.97942443,-4.60833,37.975
10,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,VADOMOJON_5066,0,-4.209175793,37.66972184,-4.225,37.64167
11,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,PUENTE_NUEVO_5036,1972,-4.923147316,38.07373036,-4.925,38.09167
12,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,BEMBEZAR_5012,1963,-5.242151201,37.93784054,-5.225,37.90833
13,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,IZNAJAR_5026,1969,-4.364707146,37.28495809,-4.375,37.275
14,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,HUESNA_5056,1990,-5.672006747,37.78459941,-5.69167,37.775
15,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,EL PINTADO_5011,1948,-5.953691475,38.01649956,-5.95833,37.99167
16,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,ALCALA_DEL_RIO_5035,0,-5.95969177,37.51388061,-5.975,37.525
17,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,ZUFRE_5054,0,-6.316714326,37.82473027,-6.29167,37.80833
18,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,MEQUINENZA,1966,0.285597122,41.37042159,0.275,41.375
19,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,EBRO,1945,-4.039554945,42.96322473,-4.04167,42.975
20,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,YESA,0,-1.180936412,42.59539322,-1.175,42.60833
21,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,El Grado 1,0,0.231873173,42.17915086,0.225,42.175
22,ERM,Merged,RESERVOIR_M_EUR,Spain,Canelles / SANTA ANA,1961,0.576311,41.891005,0.59167,41.89167
23,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,OLIANA,1959,1.280108854,42.08021635,1.30833,42.10833
24,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,LA TRANQUERA,1960,-1.806665487,41.2657095,-1.79167,41.25833
25,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,SANTOLEA,1932,-0.289188491,40.77844391,-0.325,40.775
26,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,SAN LORENZO MONGAY,1930,0.822318471,41.86520872,0.84167,41.85833
27,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,RIALB,1999,1.231197638,41.98637314,1.19167,41.94167
28,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,ITOIZ,2003,-1.401083874,42.80031302,-1.375,42.80833
29,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,RIBARROJA,1969,0.422952978,41.24622065,0.425,41.25833
30,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,LA SOTONERA,1963,-0.671069098,42.10042961,-0.675,42.10833
31,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,ESCALES,1955,0.756468782,42.35673134,0.74167,42.34167
32,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,BARASONA-JOAQUIN COSTA,0,0.298494939,42.13947929,0.30833,42.125
33,ERM,Merged,RESERVOIR_M_EUR,Spain,La Serena/Zujar,0,-5.505988953,38.90246811,-5.45833,38.925
34,ERM,Peter_Spain,RESERVOIR_M_EUR,Spain,ORELLANA,0,-5.525302785,38.99081817,-5.54167,38.99167
35,ERM,Burek_Res,RESERVOIR_M_EUR,Finland,Tainionkoski,1948,28.2,61.39,28.79167,61.24167
36,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1926,31.3,58.3,31.275,58.45833
37,ERM,Burek_Res,RESERVOIR_M_EUR,Syria,Tabqa,0,38.1,36.07,38.55833,35.85833
38,ERM,Burek_Res,RESERVOIR_M_EUR,Turkey,Keban,1974,39.23,38.87,38.75833,38.80833
39,ERM,Burek_Res,RESERVOIR_M_EUR,Finland,Lokka,1967,27.77,67.97,27.74167,67.825
40,ERM,Burek_Res,RESERVOIR_M_EUR, , ,0,10.99,60.82,10.99167,60.80833
42,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1957,29.75,62.87,29.65833,62.69167
43,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1992,38.38,37.6,38.30833,37.475
44,ERM,Burek_Res,RESERVOIR_M_EUR,Finland,Porttipahdan/Tekorjarvi Lake,1970,26.67,68.07,26.74167,67.975
45,ERM,Burek_Res,RESERVOIR_M_EUR,Russia,Onda,1956,33.37,63.78,33.64167,63.75833
46,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1958,30.7,62.97,30.64167,62.85833
47,ERM,Burek_Res,RESERVOIR_M_EUR,Turkey,Hirfanli,1959,33.69,39.16,33.525,39.275
48,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1968,27.53,66.62,27.375,66.45833
49,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1952,34.9,61.11,34.89167,61.10833
50,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1971,23.51,61.37,23.50833,61.375
51,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1999,41.16,38.22,41.20833,38.15833
52,ERM,Burek_Res,RESERVOIR_M_EUR,Belarus,Vileiskoye,0,27.13,54.48,26.975,54.49167
54,ERM,Burek_Res,RESERVOIR_M_EUR,Sweden,Torron,1936,13,63.88,13.05833,63.775
55,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1974,21.96,40.22,22.10833,40.30833
56,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1966,21.51,38.94,21.49167,38.89167
57,ERM,Burek_Res,RESERVOIR_M_EUR,Turkey,Adiguzel,1993,29.21,38.25,29.20833,38.15833
58,ERM,Burek_Res,RESERVOIR_M_EUR,Turkey,Almus,1981,37.02,40.36,36.90833,40.40833
59,ERM,Burek_Res,RESERVOIR_M_EUR,Turkey,Seyhan,1997,35.29,37.09,35.34167,37.04167
60,ERM,Burek_Res,RESERVOIR_M_EUR,Morocco,Bin El Ouidane,1953,-6.41,32.1,-6.45833,32.10833
61,ERM,Burek_Res,RESERVOIR_M_EUR,Turkey,Demirkopru,1960,28.39,38.68,28.325,38.60833
62,ERM,Burek_Res,RESERVOIR_M_EUR,Turkey,Karacaoren,1989,30.79,37.27,30.80833,37.30833
63,ERM,Burek_Res,RESERVOIR_M_EUR, , ,1974,17.13,66.5,17.125,66.50833
64,ERM,Burek_Res,RESERVOIR_M_EUR,Morocco,Idriss,1973,-4.65,34.14,-4.74167,34.15833
65,ERM,Burek_Res,RESERVOIR_M_EUR,France,Serre-poncon,1960,6.31,44.51,6.275,44.475
67,ERM,Burek_Res,RESERVOIR_M_EUR,Czech Republic,Nechranice,0,13.38,50.36,13.425,50.375
69,ERM,GLOFAS-R,RESERVOIR_M_EUR,Portugal,Aguieira,1981,-8.15,40.35,-8.19167,40.34167
70,ERM,GLOFAS-R,RESERVOIR_M_EUR,Morocco,Mansour Eddahbi,1972,-6.75,30.95,-6.75833,30.90833
72,ERM,GLOFAS-R,RESERVOIR_M_EUR,Morocco,Mohammed V,1967,-2.95,34.65,-2.94167,34.65833
73,ERM,GLOFAS-R,RESERVOIR_M_EUR,Sweden,Rebnisjaure,1974,17.25,66.45,17.325,66.40833
77,ERM,GLOFAS-R,RESERVOIR_M_EUR,Portugal,Castelo de Bode,1951,-8.25,39.55,-8.325,39.54167
78,ERM,GLOFAS-R,RESERVOIR_M_EUR,Iceland,Sigalda(Thorisvatn {res}),1977,-18.85,64.35,-18.775,64.35833
82,ERM,GLOFAS-R,RESERVOIR_M_EUR,Sweden,Satishaure,1966,18.15,67.55,18.14167,67.54167
83,ERM,GLOFAS-R,RESERVOIR_M_EUR,Romania,Stinca Costesti,1979,27.25,47.75,27.225,47.84167
87,ERM,GLOFAS-R,RESERVOIR_M_EUR,Ukraine,Krasnooskol'skoye,0,37.55,49.25,37.54167,49.24167
88,ERM,GLOFAS-R,RESERVOIR_M_EUR,Turkey,Sariyar,1956,31.05,40.05,31.00833,40.04167
91,ERM,GLOFAS-R,RESERVOIR_M_EUR,Turkey,Catalan,1997,35.35,37.05,35.275,37.19167
93,ERM,GLOFAS-R,RESERVOIR_M_EUR,Romania,Iron Gates 1(Portile de Fier 1),1972,22.55,44.35,22.525,44.675
94,ERM,GLOFAS-R,RESERVOIR_M_EUR,Ukraine,Dneprodzershinsk,1964,34.55,48.55,34.54167,48.54167
95,ERM,GLOFAS-R,RESERVOIR_M_EUR,Ukraine,Kanev,1976,31.45,49.85,31.475,49.75833
96,ERM,GLOFAS-R,RESERVOIR_M_EUR,Morocco,Al Massira,1979,-7.65,32.45,-7.64167,32.475
97,ERM,GLOFAS-R,RESERVOIR_M_EUR,Moldova,Dniester,0,29.15,47.25,29.14167,47.25833
99,ERM,GLOFAS-R,RESERVOIR_M_EUR,Ukraine,Dnieper,1932,35.15,47.95,35.09167,47.875
100,ERM,GLOFAS-R,RESERVOIR_M_EUR,Ukraine,Kiev,1964,30.45,50.65,30.50833,50.59167
101,ERM,GLOFAS-R,RESERVOIR_M_EUR,Morocco,Al Wahda,1996,-5.25,34.55,-5.20833,34.59167
102,ERM,GLOFAS-R,RESERVOIR_M_EUR,Portugal,Alqueva,2002,-7.45,38.25,-7.49167,38.20833
104,ERM,GLOFAS-R,RESERVOIR_M_EUR,Turkey,Altinkaya,1988,35.65,41.35,35.725,41.35833
105,ERM,GLOFAS-R,RESERVOIR_M_EUR,Sweden,Suorva (eastern dam),1972,19.75,67.05,19.74167,67.05833
106,ERM,GLOFAS-R,RESERVOIR_M_EUR,Norway,Mhisa,0,11.25,60.45,11.225,60.40833
108,ERM,GLOFAS-R,RESERVOIR_M_EUR,Ukraine,Kremenchug,1960,33.25,49.05,33.24167,49.075
109,ERM,GLOFAS-R,RESERVOIR_M_EUR,Ukraine,Kakhovskaya,1955,33.35,46.75,33.375,46.79167
113,ERM,SAVA,RESERVOIR_M_EUR,Bosnia Herzegovina,Jajce I,0,17.2816,44.3774,17.275,44.375
114,ERM,SAVA,RESERVOIR_M_EUR,Bosnia Herzegovina,Jajce II,0,17.2404,44.4279,17.24167,44.425
115,ERM,SAVA,RESERVOIR_M_EUR,Bosnia Herzegovina,Bocac,0,17.1618,44.5075,17.15833,44.50833
116,ERM,SAVA,RESERVOIR_M_EUR,Bosnia Herzegovina,Visegrad,0,19.289053,43.760324,19.29167,43.75833
117,ERM,SAVA,RESERVOIR_M_EUR,Bosnia Herzegovina,Modrac,0,18.509849,44.510717,18.50833,44.50833
118,ERM,SAVA,RESERVOIR_M_EUR,Bosnia Herzegovina,Hazna Jezero,0,18.416906,44.881817,18.425,44.875
119,ERM,SAVA,RESERVOIR_M_EUR,Bosnia Herzegovina,Vidara Jezero,0,18.409182,44.885283,18.40833,44.89167
121,ERM,SAVA,RESERVOIR_M_EUR,Serbia,Bajina Bašta / Perucacko Lake,0,19.410203,43.964865,19.40833,43.95833
123,ERM,SAVA,RESERVOIR_M_EUR,Serbia,Potpec,0,19.576733,43.522504,19.575,43.525
124,ERM,SAVA,RESERVOIR_M_EUR,Serbia,Uvac,0,19.927688,43.418923,19.925,43.425
125,ERM,SAVA,RESERVOIR_M_EUR,Serbia,Kokin Brod,0,19.813707,43.516843,19.80833,43.525
126,ERM,SAVA,RESERVOIR_M_EUR,Serbia,Bistrica,0,19.65011,43.466869,19.64167,43.45833
127,ERM,SAVA,RESERVOIR_M_EUR,Slovenia,Bostanj,0,15.290446,46.013879,15.25833,46.025
128,ERM,SAVA,RESERVOIR_M_EUR,Slovenia,Arto-Blanca,0,15.3819,45.990569,15.375,45.99167
129,ERM,SAVA,RESERVOIR_M_EUR,Slovenia,Krsko,0,15.487478,45.956749,15.475,45.975
130,ERM,SAVA,RESERVOIR_M_EUR,Slovenia,Brezice,0,15.592013,45.897721,15.575,45.90833
132,ERM,SAVA,RESERVOIR_M_EUR,Slovenia,Moste,0,14.126453,46.410936,14.125,46.40833
133,ERM,SAVA,RESERVOIR_M_EUR,Slovenia,Mavcice,0,14.408602,46.183866,14.40833,46.19167
134,ERM,SAVA,RESERVOIR_M_EUR,Slovenia,Medvode,0,14.414285,46.144343,14.40833,46.15833
135,ERM,SAVA,RESERVOIR_M_EUR,Slovenia,Vrhovo,0,15.23597,46.036965,15.225,46.04167
136,ERM,SAVA,RESERVOIR_M_EUR,Croatia,Lesce Dobra,0,15.355611,45.372905,15.34167,45.34167
137,ERM,SAVA,RESERVOIR_M_EUR,Croatia,Ozalj,0,15.476672,45.61467,15.475,45.60833
138,ERM,SAVA,RESERVOIR_M_EUR,Croatia,Gojak,0,15.2633,45.2989,15.25833,45.29167
139,ERM,SAVA,RESERVOIR_M_EUR,Montenegro,Mratinje / Piva Lake,0,18.842402,43.272641,18.84167,43.275
140,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Las Portas,1974,-7.212083,42.11625,-7.20833,42.10833
141,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Belesar,0,-7.71625,42.63125,-7.725,42.64167
142,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Los Peares,1955,-7.724583,42.46625,-7.70833,42.475
143,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,San Esteban,1955,-7.64875,42.414583,-7.64167,42.40833
144,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Barcena,1960,-6.55875,42.577917,-6.55833,42.575
145,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Bao,1960,-7.16625,42.24375,-7.15833,42.225
146,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,La BrenaII,1935,-5.04375,37.82875,-5.04167,37.84167
147,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Fuensanta,1933,-2.212083,38.389583,-2.225,38.39167
148,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,El Cenajo,1960,-1.77875,38.36625,-1.775,38.35833
149,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,La Pedrera,1980,-0.870417,38.03125,-0.875,38.025
150,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Tranco de Beas,0,-2.795417,38.17375,-2.775,38.175
151,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,La Fernandina,1991,-3.570417,38.182917,-3.575,38.19167
152,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Talarn o Tremp,0,0.91625,42.182917,0.925,42.19167
153,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Mediano,1959,0.20875,42.31625,0.20833,42.325
154,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,EL Burguillo,1913,-4.537083,40.424583,-4.54167,40.425
155,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Cedillo,1975,-7.53875,39.66625,-7.54167,39.65833
156,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Valdecanas,1964,-5.609583,39.77875,-5.60833,39.775
157,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Gabriel Y. Galan,1961,-6.132917,40.224583,-6.125,40.225
158,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Entrepenas,1956,-2.74625,40.494583,-2.74167,40.50833
159,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,El Atazar,1972,-3.474583,40.912917,-3.49167,40.90833
160,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Buendia,0,-2.782083,40.399583,-2.775,40.39167
161,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Alcantara,0,-6.885417,39.732917,-6.875,39.74167
162,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Benageber,1955,-1.099583,39.72875,-1.09167,39.725
163,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Tous,0,-0.657917,39.137083,-0.65833,39.14167
164,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Contreras,0,-1.502917,39.545417,-1.525,39.54167
165,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Alarcon,0,-2.112083,39.570417,-2.10833,39.575
166,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Sierra Brava,1996,-5.645417,39.195417,-5.64167,39.19167
167,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Garcia de Sola,1962,-5.18625,39.145417,-5.19167,39.14167
168,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Chanza,1989,-7.520417,37.562083,-7.50833,37.575
169,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Alange,1992,-6.270417,38.78625,-6.275,38.79167
170,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Cijara,1956,-5.01625,39.37875,-4.99167,39.375
171,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Cuerda del Pozo,1941,-2.70375,41.875417,-2.725,41.875
172,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Cernadilla,1969,-6.462083,42.020417,-6.475,42.025
173,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Aguilar de campoo,1963,-4.29125,42.799583,-4.29167,42.79167
174,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Barrios de Luna,1956,-5.86625,42.85375,-5.85833,42.85833
175,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Porma / Juan Benet,1968,-5.29125,42.932917,-5.275,42.94167
176,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Santa Teresa,1960,-5.599583,40.66625,-5.60833,40.675
177,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Almendra,1970,-6.32375,41.274583,-6.30833,41.275
178,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Riano,1988,-5.082083,42.937083,-5.05833,42.95833
179,ERM,HYLKE-SPAIN,RESERVOIR_M_EUR,Spain,Ricobayo,1934,-5.98375,41.52875,-5.975,41.54167
3001,ERS,GranD,RESERVOIR_S_EUR,Iceland,Blanda Dam,1991,-19.69125,65.22875,-19.725,65.20833
3002,ERS,GranD,RESERVOIR_S_EUR,Iceland,Eyvindarver,1984,-18.56875,64.594583,-18.59167,64.575
3003,ERS,GranD,RESERVOIR_S_EUR,Iceland,Thorisos,1972,-18.815417,64.327083,-18.725,64.375
3004,ERS,GranD,RESERVOIR_S_EUR,Iceland,Sultartangi,1983,-19.54375,64.199583,-19.54167,64.19167
3005,ERS,GranD,RESERVOIR_S_EUR,Iceland,Hrauneyjafoss,1981,-19.222083,64.187083,-19.225,64.19167
3006,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Vaich,1957,-4.782917,57.737083,-4.775,57.74167
3007,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Glascarnoch,1957,-4.77875,57.697083,-4.775,57.69167
3008,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Fannich,1957,-4.912083,57.647917,-4.90833,57.64167
3009,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Luichart,1954,-4.697083,57.587083,-4.70833,57.59167
3010,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Orrin,1959,-4.670417,57.514583,-4.675,57.50833
3011,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Monar,1963,-4.995417,57.40875,-5.00833,57.425
3012,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Mullardoch,1951,-4.957917,57.337083,-4.95833,57.34167
3013,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Benevean,1951,-4.869583,57.30625,-4.875,57.30833
3014,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Cluanie,1955,-5.00375,57.144583,-5.00833,57.14167
3015,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Loyne,1956,-4.974583,57.12625,-4.975,57.125
3016,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Invergarry,1956,-4.849583,57.07875,-4.84167,57.075
3017,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Cruadhach,1956,-5.187083,57.07125,-5.19167,57.075
3018,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Loch Lochy,1846,-4.98375,56.920417,-4.975,56.925
3019,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Laggan,1936,-4.672083,56.89125,-4.675,56.89167
3020,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Treig,1934,-4.712083,56.854583,-4.70833,56.85833
3021,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Dalwhinnie,1937,-4.44125,56.732917,-4.44167,56.725
3022,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Clunie,1950,-3.832917,56.71875,-3.825,56.725
3023,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Backwater,1969,-3.222083,56.71625,-3.225,56.70833
3024,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Blackwater,1909,-4.86125,56.70375,-4.85833,56.70833
3025,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Giorra,1959,-4.432917,56.587083,-4.425,56.59167
3026,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Lubreoch,1958,-4.520417,56.54375,-4.525,56.54167
3027,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Lawers,1958,-4.27875,56.524583,-4.275,56.525
3028,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Lednock,1958,-4.06625,56.435417,-4.05833,56.425
3029,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Loch Turret,1964,-3.920417,56.420417,-3.90833,56.40833
3030,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Awe Barrage,1962,-5.142083,56.39875,-5.15833,56.40833
3031,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Nant,1962,-5.237083,56.37375,-5.24167,56.375
3032,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Shira Main,1959,-4.967917,56.34125,-4.975,56.34167
3033,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Sloy,1951,-4.76625,56.262083,-4.75833,56.25833
3034,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Loch Arklet,1914,-4.652917,56.24875,-4.65833,56.24167
3035,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Glen Finglas,1965,-4.37375,56.24125,-4.375,56.24167
3036,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Katrine,1859,-4.44125,56.232917,-4.44167,56.225
3037,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Loch Venacher,1859,-4.26875,56.22875,-4.25833,56.225
3038,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Glashan,1961,-5.345417,56.082917,-5.34167,56.075
3039,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Carron Valley,1938,-4.13125,56.04625,-4.125,56.04167
3040,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Tarsan,1953,-5.097083,56.00375,-5.09167,56.00833
3041,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Megget,1982,-3.25375,55.495417,-3.25833,55.49167
3042,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Talla,1905,-3.41625,55.49125,-3.40833,55.475
3043,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Camps,1930,-3.58125,55.487083,-3.575,55.49167
3044,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Daer,1980,-3.61375,55.364583,-3.60833,55.35833
3045,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Loch Doon,1936,-4.395417,55.28375,-4.39167,55.29167
3046,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Bradan,1973,-4.46625,55.250417,-4.45833,55.25833
3047,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Kielder,1982,-2.462083,55.187083,-2.45833,55.19167
3048,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Clatteringshaws,1935,-4.27875,55.05375,-4.275,55.05833
3049,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Derwent,1966,-1.962083,54.862083,-1.95833,54.85833
3050,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Cow Green,1970,-2.29125,54.657917,-2.29167,54.65833
3051,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Selset / Balderhead,1959,-2.12875,54.587083,-2.125,54.59167
3052,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Thirlmere,1894,-3.070417,54.560417,-3.075,54.55833
3053,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Haweswater,1940,-2.770417,54.534583,-2.775,54.54167
3054,ERS,GranD,RESERVOIR_S_EUR,Ireland,Cliff,1950,-8.170417,54.499583,-8.175,54.50833
3055,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Scar House,1936,-1.899583,54.18875,-1.89167,54.19167
3056,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Silent Valley,1933,-6.00375,54.12875,-6.00833,54.125
3057,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Gouthwaite,1901,-1.787083,54.110417,-1.79167,54.10833
3058,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Grimwith,1986,-1.91625,54.07875,-1.90833,54.075
3059,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Stocks,1932,-2.43125,53.987083,-2.425,53.99167
3060,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Howden,1912,-1.745417,53.432917,-1.74167,53.425
3061,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Derwent,1916,-1.744583,53.407917,-1.74167,53.40833
3062,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Ladybower,1945,-1.70375,53.370417,-1.70833,53.375
3063,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Llyn Cowlyd,1920,-3.89125,53.152083,-3.89167,53.15833
3064,ERS,GranD,RESERVOIR_S_EUR,Ireland,Pollaphuca,1939,-6.579583,53.124583,-6.575,53.125
3065,ERS,Merged,RESERVOIR_S_EUR,United Kingdom,Llyn Brenig / Alwen,1916,-3.562083,53.062917,-3.55833,53.05833
3066,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Carsington,1992,-1.63875,53.05375,-1.64167,53.04167
3067,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Llyn Celyn,1965,-3.674583,52.94875,-3.675,52.94167
3068,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Blithfield,1953,-1.895417,52.807083,-1.89167,52.80833
