station_id,version__origin__name,version__version,StationName,StationLon,StationLat,Alive,CAL_TYPE,Calibration ID,Catchment,Country code,DrainingArea.km2.LDD,DrainingArea.km2.Provider,EC_Catchments,EC_calib,Exclude,FixedRepPoint,HasD,HasHD,HasHWL,HasRTD,HasRTWL,HasWL,Height,LSFCalib,LisfloodX,LisfloodY,MdlStep,ModelFile,Notes,ObsID,PostProcess,Provider ID,RealTime,River,KGE,correlation,bias,variability
563,EFAS,12,Bílá Hora,13.4043,49.76665,0,HIST_24h,,Elbe,CZ,4775.0,4017.5,Elbe,3.0,0,True,0,1,0,0,0,0,297.89,True,4567500.0,2967500.0,24.0,ID_563.mod,,563,False,1019,False,Berounka,0.59,0.739,1.232,1.214
564,EFAS,12,Beroun,14.06619,49.955888,1,HIST_24h,C161,Elbe,CZ,8325.0,628.96,Elbe,3.0,0,True,1,1,0,1,1,0,218.27,True,4612500.0,2992500.0,6.0,ID_564.mod,Wrong upstream area from provider  moved on main stream,564,True,1019,True,Litavka,0.346,0.623,1.14,1.516
565,EFAS,12,Praha-Chuchle,14.397527,50.026446,1,HIST_24h,C160,Elbe,CZ,26850.0,26730.71,Elbe,3.0,0,True,1,1,0,1,1,0,186.61,True,4637500.0,2997500.0,6.0,ID_565.mod,,565,True,1019,True,Vltava,0.427,0.614,1.407,1.118
566,EFAS,12,Melnik,14.470824,50.351966,0,HIST_24h,,Elbe,CZ,42025.0,41837.98,Elbe,3.0,0,True,0,1,0,0,0,0,152.73,True,4637500.0,3037500.0,24.0,ID_566.mod,,566,False,1019,False,Labe,0.772,0.833,0.899,1.118
567,EFAS,12,Karlovy Vary,12.883837,50.237485,0,HIST_24h,,Elbe,CZ,2925.0,2861.17,Elbe,3.0,0,True,0,1,0,0,0,0,365.89,True,4527500.0,3017500.0,24.0,ID_567.mod,,567,False,1019,False,Ohre,0.705,0.712,0.94,1.021
568,EFAS,12,Louny I.,13.804808,50.357499,1,HIST_24h,C162,Elbe,CZ,5100.0,4962.3,Elbe,3.0,0,True,1,1,0,1,1,0,171.45,True,4587500.0,3032500.0,6.0,ID_568.mod,Regulated,568,True,1019,True,Ohre,0.581,0.611,1.053,0.853
569,EFAS,12,Usti nad Labem,14.042806,50.653028,1,HIST_24h,C156,Elbe,CZ,48700.0,48540.85,Elbe,3.0,0,True,1,1,0,1,1,0,130.95,True,4607500.0,3062500.0,6.0,ID_569.mod,,569,True,1019,True,Labe,0.475,0.654,1.379,1.111
570,EFAS,12,Svinov,18.217288,49.819936,0,HIST_24h,C185,Oder,CZ,1525.0,1613.73,Oder,3.0,0,True,0,1,0,0,0,0,204.13,True,4912500.0,2997500.0,24.0,ID_570.mod,,570,False,1019,False,Oder,0.817,0.839,0.913,0.998
571,EFAS,12,Dehylov,18.177844,49.878817,0,HIST_24h,C186,Oder,CZ,2025.0,2038.8,Oder,3.0,0,True,0,1,0,0,0,0,211.2,True,4907500.0,3007500.0,24.0,ID_571.mod,Moved North to avoid conflict in inflow point,571,False,1019,False,Opava,0.729,0.799,0.82,0.981
572,EFAS,12,Bohumin,18.327264,49.919651,1,HIST_24h,C184,Oder,CZ,4675.0,4665.47,Oder,3.0,0,True,1,1,0,1,1,0,193.79,True,4917500.0,3012500.0,6.0,ID_572.mod,,572,True,1019,True,Oder,0.66,0.733,1.2,1.066
573,EFAS,12,Vernovice,18.419473,49.930486,0,,,Oder,CZ,1100.0,1071.19,Oder,,0,True,0,1,0,0,0,0,196.54,False,4922500.0,3012500.0,,,Not enough discarge data available for calibration period,573,False,1019,False,Olza,,,,
574,EFAS,12,Olomouc,17.26133,49.576874,1,HIST_24h,,Danube,CZ,3450.0,3323.94,Danube,3.0,0,True,1,1,0,1,1,0,204.63,True,4847500.0,2962500.0,6.0,ID_574.mod,,574,True,1019,True,Morava,0.49,0.617,1.336,0.989
575,EFAS,12,Dluhonice,17.408543,49.449116,0,HIST_24h,,Danube,CZ,1575.0,1592.69,Danube,3.0,0,True,0,1,0,0,0,0,199.71,True,4857500.0,2952500.0,24.0,ID_575.mod,,575,False,1019,False,Becva,0.872,0.892,0.938,1.03
576,EFAS,12,Kromeriz,17.39939,49.301911,1,HIST_24h,,Danube,CZ,7200.0,7030.31,Danube,3.0,0,True,1,1,0,1,1,0,183.17,True,4857500.0,2937500.0,6.0,ID_576.mod,,576,True,1019,True,Morava,0.668,0.719,1.174,0.967
577,EFAS,12,Straznice,17.298601,48.933061,1,HIST_24h,C051,Danube,CZ,9150.0,9145.0,Danube,2.0,0,True,1,1,0,1,1,0,163.28,False,4852500.0,2892500.0,6.0,ID_577.mod,Almost same location as 271 and same data but daily  use 271,577,True,1019,True,Morava,0.685,0.727,1.107,0.885
578,EFAS,12,Travni Dvur,16.437896,48.790547,1,HIST_24h,C775,Danube,CZ,3450.0,3531.36,Danube,3.0,0,True,1,1,0,1,1,0,172.64,True,4792500.0,2872500.0,6.0,ID_578.mod,,578,True,1019,True,Thaya,-0.638,0.331,2.478,1.222
579,EFAS,12,Zidlochovice,16.616741,49.035525,1,HIST_24h,C055,Danube,CZ,4150.0,3940.0,Danube,3.0,0,True,1,1,0,1,1,0,177.89,True,4802500.0,2902500.0,6.0,ID_579.mod,,579,True,1019,True,Svratka,0.684,0.761,1.179,0.898
580,EFAS,12,Ivancice,16.411488,49.083013,1,HIST_24h,C444,Danube,CZ,2800.0,2682.17,Danube,3.0,0,True,1,1,0,1,1,0,194.01,True,4787500.0,2907500.0,6.0,ID_580.mod,dam,580,True,1019,True,Jihlava,-0.426,0.503,2.334,0.918
581,EFAS,12,Breclav-Ladna,16.858672,48.79945,1,HIST_24h,C319,Danube,CZ,12325.0,12279.97,Danube,3.0,0,True,1,1,0,1,1,0,157.38,True,4822500.0,2877500.0,6.0,ID_581.mod,dam,581,True,1019,True,Thaya,-0.073,0.521,1.952,0.878
582,EFAS,12,Miziya,23.8258,43.6919,1,HIST_24h,C772,Danube,BG,3025.0,3112.0,Danube,3.0,0,True,1,1,0,1,1,1,26.32,True,5422500.0,2382500.0,24.0,ID_582.mod,Moved West to avoid conflict in inflow point,582,True,1026,True,Ogosta,0.314,0.364,0.814,1.177
583,EFAS,12,Novi Iskar,23.3598,42.8292,1,NRT_24h,,Danube,BG,3825.0,3662.0,Danube,3.0,0,True,1,1,0,1,1,1,502.63,True,5412500.0,2297500.0,24.0,ID_583.mod,,583,True,1026,True,Iskar,0.72,0.728,0.942,0.968
584,EFAS,12,Orehovica,24.3589,43.5878,1,HIST_24h,,Danube,BG,8375.0,8366.0,Danube,3.0,0,True,1,1,0,1,1,1,31.2,True,5477500.0,2387500.0,24.0,ID_584.mod,,584,True,1026,True,Iskar,0.542,0.588,0.976,1.197
585,EFAS,12,Tarnene,24.5192,43.4056,1,HIST_24h,C774,Danube,BG,2275.0,2236.0,Danube,0.0,0,True,1,1,0,1,1,1,58.24,False,5492500.0,2367500.0,24.0,ID_585.mod,not congruent with 2731 after 12-2001,585,True,1026,True,Vit,0.3,0.452,1.359,1.247
586,EFAS,12,Troian,24.7097,42.9172,1,,,Danube,BG,550.0,458.1,Danube,,0,True,1,1,0,1,1,1,353.1,False,5517500.0,2317500.0,24.0,ID_586.mod,Provider upArea too small to be included in calibration,586,True,1026,True,Osam,0.488,0.5,1.011,1.109
587,EFAS,12,Izgrev,25.0528,43.4555,1,HIST_24h,C773,Danube,BG,2275.0,2154.0,Danube,3.0,0,True,1,1,0,1,1,1,40.32,True,5537500.0,2382500.0,24.0,ID_587.mod,,587,True,1026,True,Osam,0.438,0.514,1.204,1.193
588,EFAS,12,Sevlievo,25.1086,42.9958,1,HIST_24h,,Danube,BG,1000.0,958.0,Danube,3.0,0,True,1,1,0,1,1,1,196.24,True,5547500.0,2337500.0,24.0,ID_588.mod,,588,True,1026,True,Rositsa,0.445,0.447,0.976,1.046
589,EFAS,12,Karantsi,25.6672,43.3803,1,HIST_24h,C785,Danube,BG,6850.0,6860.0,Danube,3.0,0,True,1,1,0,1,1,1,30.9,True,5582500.0,2392500.0,24.0,ID_589.mod,,589,True,1026,True,Yantra,0.355,0.409,1.254,0.948
590,EFAS,12,Dzhuliunitsa,25.9059,43.133,1,HIST_24h,,Danube,BG,825.0,882.0,Danube,3.0,0,True,1,1,0,1,1,1,62.02,True,5607500.0,2362500.0,24.0,ID_590.mod,,590,True,1026,True,Dzhulunitsa,0.442,0.45,0.931,0.939
591,EFAS,12,Shirocovo,25.9458,43.5529,1,NRT_24h,,Danube,BG,1425.0,1383.0,Danube,3.0,0,True,1,1,0,1,1,1,92.81,True,5602500.0,2407500.0,24.0,ID_591.mod,negative data,591,True,1026,True,Cherni Lom,0.421,0.807,0.712,1.464
592,EFAS,12,Plovdiv,24.7388,42.1545,1,NRT_24h,,Maritsa\Evros,BG,8025.0,7926.0,Evros,3.0,0,True,1,1,0,1,1,1,155.08,True,5532500.0,2237500.0,24.0,ID_592.mod,,592,True,1026,True,Maritsa\Evros,0.694,0.714,0.941,1.09
593,EFAS,12,Svilengrad,26.1961,41.7609,1,HIST_24h,,Maritsa\Evros,BG,20800.0,20857.0,Evros,0.0,0,True,1,1,0,1,1,1,46.63,False,5657500.0,2217500.0,24.0,ID_593.mod,Few data,593,True,1026,True,Maritsa\Evros,0.563,0.754,1.36,0.963
594,EFAS,12,Ebro En Miranda Ebro,-2.955462,42.687636,1,HIST_24h,C531,Ebro,ES,5275.0,5481.0,Ebro,3.0,0,True,1,1,1,1,1,1,458.84,True,3257500.0,2272500.0,24.0,ID_594.mod,,594,True,1012,True,Ebro,0.633,0.659,1.132,1.029
595,EFAS,12,Ebro En Castejon,-1.694672,42.180075,1,NRT_6h,C114,Ebro,ES,25375.0,25194.0,Ebro,3.0,0,True,1,1,1,1,1,1,264.83,True,3352500.0,2197500.0,6.0,ID_595.mod,,595,True,1012,True,Ebro,0.752,0.893,1.168,0.852
596,EFAS,12,Ega En Andosilla,-1.948857,42.374073,1,NRT_6h,C283,Ebro,ES,1425.0,1445.0,Ebro,3.0,0,True,1,1,1,1,1,1,304.13,True,3337500.0,2222500.0,6.0,ID_596.mod,,596,True,1012,True,Ega,0.797,0.8,1.013,1.033
597,EFAS,12,Arga En Funes,-1.801186,42.314788,1,NRT_6h,C284,Ebro,ES,2775.0,2759.0,Ebro,3.0,0,True,1,1,1,1,1,1,283.66,True,3352500.0,2217500.0,6.0,ID_597.mod,,597,True,1012,True,Arga,0.88,0.888,1.003,0.958
598,EFAS,12,Aragon En Caparroso,-1.650487,42.343265,1,NRT_6h,C285,Ebro,ES,5550.0,5469.0,Ebro,3.0,0,True,1,1,1,1,1,1,302.33,True,3362500.0,2212500.0,6.0,ID_598.mod,,598,True,1012,True,Aragon,0.383,0.773,1.504,0.725
599,EFAS,12,Jiloca En Daroca,-1.41935,41.106339,1,NRT_6h,,Ebro,ES,2675.0,2202.0,Ebro,0.0,0,True,1,1,1,1,1,1,750.0,False,3362500.0,2067500.0,6.0,ID_599.mod,strongly regulated but no dam in lsf,599,True,1012,True,Jiloca,,,,
600,EFAS,12,Ebro En Zaragoza,-0.881001,41.658572,1,NRT_6h,C115,Ebro,ES,41075.0,40434.0,Ebro,3.0,0,True,1,1,1,1,1,1,200.62,True,3407500.0,2132500.0,6.0,ID_600.mod,,600,True,1012,True,Ebro,0.755,0.875,1.173,0.881
601,EFAS,12,Gallego En Ardisa,-0.752565,42.174677,1,NRT_6h,C287,Ebro,ES,2025.0,2040.0,Ebro,0.0,0,True,1,1,1,1,1,1,390.0,False,3432500.0,2177500.0,6.0,ID_601.mod,Wrong LDD station is downstream of dam,601,True,1012,True,Gallego,,,,
602,EFAS,12,Martin En Hijar,-0.453206,41.174519,1,NRT_6h,C289,Ebro,ES,1350.0,1419.0,Ebro,3.0,0,True,1,1,1,1,1,1,260.07,True,3442500.0,2067500.0,6.0,ID_602.mod,,602,True,1012,True,Martin,0.299,0.559,0.972,0.456
603,EFAS,12,Cinca En Fraga,0.323398,41.551916,1,NRT_6h,C290,Ebro,ES,9700.0,9612.0,Ebro,3.0,0,True,1,1,1,1,1,1,101.04,True,3512500.0,2102500.0,6.0,ID_603.mod,,603,True,1012,True,Cinca,0.302,0.728,1.572,0.706
604,EFAS,12,Segre En Seo De Urgel,1.459801,42.352442,1,NRT_6h,,Ebro,ES,1200.0,1233.0,Ebro,2.0,0,True,1,1,1,1,1,1,672.06,False,3622500.0,2177500.0,6.0,ID_604.mod,Close to 629,604,True,1012,True,Segre,0.624,0.653,0.965,1.141
605,EFAS,12,Segre En Seros,0.416323,41.45158,1,NRT_6h,C117,Ebro,ES,12900.0,12782.0,Ebro,3.0,0,True,1,1,1,1,1,1,87.26,True,3522500.0,2092500.0,6.0,ID_605.mod,,605,True,1012,True,Segre,0.421,0.546,1.36,0.994
606,EFAS,12,Ebro En Tortosa,0.520716,40.813296,1,NRT_6h,C118,Ebro,ES,85050.0,84230.0,Ebro,3.0,0,True,1,1,1,1,1,1,25.0,True,3522500.0,2022500.0,6.0,ID_606.mod,Dams oscillations,606,True,1012,True,Ebro,0.378,0.751,1.501,0.727
607,EFAS,12,Guadalope Cola Santolea,-0.36836,40.739821,0,HIST_24h,,Ebro,ES,975.0,1002.0,Ebro,3.0,0,True,0,1,1,0,0,0,584.0,True,3437500.0,2017500.0,24.0,ID_607.mod,Moved upstream of dam,607,False,1012,False,Guadalope,0.344,0.369,0.838,1.079
608,EFAS,12,Bergantes En Zorita,-0.155649,40.778878,1,NRT_6h,C291,Ebro,ES,1075.0,1038.0,Ebro,3.0,0,True,1,1,1,1,1,1,540.32,True,3462500.0,2017500.0,6.0,ID_608.mod,,608,True,1012,True,Bergantes,0.124,0.518,1.578,1.448
609,EFAS,12,Guatizalema P.Alcofea,-0.127798,41.909218,1,,,Ebro,ES,350.0,362.0,Ebro,,0,True,1,1,1,1,1,1,317.06,False,3477500.0,2147500.0,6.0,ID_609.mod,Provider upArea too small to be included in calibration,609,True,1012,True,Guatizalema,-1.06,0.342,0.494,2.885
610,EFAS,12,Rioalcanadre En P.Alcofea,-0.125338,41.912731,1,NRT_6h,,Ebro,ES,1300.0,7665.0,Ebro,3.0,0,True,1,1,1,1,1,1,316.43,True,3477500.0,2142500.0,6.0,ID_610.mod,Wrong area from provider,610,True,1012,True,Alcanadre,0.479,0.759,1.435,0.847
611,EFAS,12,Najerilla En Torremontalbo,-2.68401,42.498307,1,NRT_6h,C292,Ebro,ES,1125.0,1090.0,Ebro,3.0,0,True,1,1,1,1,1,1,425.35,True,3277500.0,2237500.0,6.0,ID_611.mod,,611,True,1012,True,Najerilla,0.496,0.52,0.94,0.86
612,EFAS,12,Jiloca En Calamocha,-1.300512,40.924081,1,NRT_6h,C294,Ebro,ES,1925.0,1498.0,Ebro,0.0,0,True,1,1,1,1,1,1,872.43,False,3367500.0,2047500.0,6.0,ID_612.mod,strongly regulated but no dam in lsf,612,True,1012,True,Jiloca,,,,
613,EFAS,12,Jiloca En Morata De Jiloca,-1.58451,41.251626,1,NRT_6h,C296,Ebro,ES,2975.0,2502.0,Ebro,3.0,0,True,1,1,1,1,1,1,635.79,True,3352500.0,2087500.0,6.0,ID_613.mod,Low data quality  dam?,613,True,1012,True,Jiloca,0.242,0.274,1.177,1.129
614,EFAS,12,Gallego En Sta. Eulalia,-0.750966,42.271258,1,NRT_6h,,Ebro,ES,1875.0,1901.0,Ebro,3.0,0,True,1,1,1,1,1,1,427.0,True,3432500.0,2192500.0,6.0,ID_614.mod,,614,True,1012,True,Gallego,0.676,0.792,1.167,0.817
615,EFAS,12,Irati En Liedena,-1.29483,42.623685,1,NRT_6h,C298,Ebro,ES,1575.0,1546.0,Ebro,3.0,0,True,1,1,1,1,1,1,410.77,True,3392500.0,2242500.0,6.0,ID_615.mod,,615,True,1012,True,Irati,0.747,0.777,1.078,1.092
616,EFAS,12,Arga En Echauri,-1.789863,42.790801,1,NRT_6h,,Ebro,ES,1775.0,1756.0,Ebro,3.0,0,True,1,1,1,1,1,1,377.55,True,3357500.0,2262500.0,6.0,ID_616.mod,,616,True,1012,True,Arga,0.865,0.866,1.004,0.986
617,EFAS,12,Segre A/Abajo E.Oliana,1.292847,42.089524,1,NRT_6h,C519,Ebro,ES,2675.0,2700.0,Ebro,3.0,0,True,1,1,1,1,1,1,440.0,True,3597500.0,2147500.0,6.0,ID_617.mod,Dam oscillations,617,True,1012,True,Segre,0.533,0.539,1.034,0.929
618,EFAS,12,Jalon En Grisen,-1.175651,41.732907,1,NRT_6h,C301,Ebro,ES,10050.0,9694.0,Ebro,3.0,0,True,1,1,1,1,1,1,250.0,True,3387500.0,2132500.0,6.0,ID_618.mod,,618,True,1012,True,Jalon,-0.277,0.377,2.105,0.854
619,EFAS,12,Gallego En Zaragoza,-0.841816,41.669308,1,NRT_6h,C116,Ebro,ES,3850.0,4008.0,Ebro,3.0,0,True,1,1,1,1,1,1,194.34,True,3417500.0,2132500.0,6.0,ID_619.mod,,619,True,1012,True,Gallego,-0.799,0.701,2.659,0.371
620,EFAS,12,Nela En Trespaderne,-3.40162,42.802417,1,NRT_6h,C303,Ebro,ES,1075.0,1093.0,Ebro,3.0,0,True,1,1,1,1,1,1,545.29,True,3227500.0,2292500.0,6.0,ID_620.mod,,620,True,1012,True,Nela,0.757,0.766,0.976,1.06
621,EFAS,12,Oca En Oña,-3.41388,42.735292,1,NRT_6h,C304,Ebro,ES,1125.0,1051.0,Ebro,3.0,0,True,1,1,1,1,1,1,575.62,True,3227500.0,2277500.0,6.0,ID_621.mod,,621,True,1012,True,Oca,0.755,0.769,1.046,1.068
622,EFAS,12,Flumen En Albalatillo,-0.181336,41.758431,1,NRT_6h,,Ebro,ES,1475.0,1499.0,Ebro,3.0,0,True,1,1,1,1,1,1,244.47,True,3472500.0,2132500.0,6.0,ID_622.mod,,622,True,1012,True,Flumen,0.61,0.668,1.078,1.19
623,EFAS,12,Segre En Balaguer,0.807173,41.793029,1,NRT_6h,,Ebro,ES,7725.0,7796.0,Ebro,3.0,0,True,1,1,1,1,1,1,210.0,True,3557500.0,2122500.0,6.0,ID_623.mod,,623,True,1012,True,Segre,-2.721,0.589,4.63,0.294
624,EFAS,12,N. Ribagorzana A.A.Sta.Ana,0.578476,41.877014,1,NRT_6h,C518,Ebro,ES,1775.0,1757.0,Ebro,3.0,0,True,1,1,1,1,1,1,300.0,True,3542500.0,2137500.0,6.0,ID_624.mod,Dam oscillations,624,True,1012,True,Noguera Ribagorzana,-0.093,0.036,1.517,1.014
625,EFAS,12,Guadalope En Caspe,0.012879,41.21049,1,NRT_6h,C306,Ebro,ES,3850.0,3845.0,Ebro,3.0,0,True,1,1,1,1,1,1,147.0,True,3482500.0,2067500.0,6.0,ID_625.mod,,625,True,1012,True,Guadalope,-1.208,0.473,3.09,0.521
626,EFAS,12,Aragon A.A. Yesa,-1.210999,42.61594,1,NRT_6h,C516,Ebro,ES,2225.0,2191.0,Ebro,3.0,0,True,1,1,1,1,1,1,423.0,True,3402500.0,2237500.0,6.0,ID_626.mod,,626,True,1012,True,Aragon,-0.314,0.558,2.131,0.498
627,EFAS,12,N. Pallaresa En Collegats,1.034106,42.274679,1,HIST_24h,,Ebro,ES,1525.0,1518.0,Ebro,0.0,0,True,1,1,1,1,1,1,540.04,False,3582500.0,2172500.0,6.0,ID_627.mod,Few old data,627,True,1012,True,Noguera Pallaresa,,,,
628,EFAS,12,Guadalope A.A. Santolea,-0.313887,40.777755,1,NRT_6h,C521,Ebro,ES,1225.0,1236.0,Ebro,3.0,0,True,1,1,1,1,1,1,540.0,True,3447500.0,2022500.0,6.0,ID_628.mod,,628,True,1012,True,Guadalope,0.199,0.458,1.158,0.432
629,EFAS,12,Segre En Organya,1.343341,42.229438,1,NRT_6h,,Ebro,ES,2300.0,2384.0,Ebro,3.0,0,True,1,1,1,1,1,1,541.05,True,3607500.0,2167500.0,6.0,ID_629.mod,,629,True,1012,True,Segre,0.667,0.679,0.98,1.088
630,EFAS,12,N.Ribagorzana (Montañana),0.694587,42.150305,1,NRT_6h,,Ebro,ES,1125.0,1068.0,Ebro,3.0,0,True,1,1,0,1,1,1,528.99,True,3552500.0,2162500.0,6.0,ID_630.mod,,630,True,1012,True,Noguera Ribagorzana,-1.733,0.528,3.633,0.442
631,EFAS,12,Ebro En Mendavia,-2.205411,42.41571,1,NRT_6h,,Ebro,ES,12025.0,12010.0,Ebro,3.0,0,True,1,1,1,1,1,1,325.0,True,3312500.0,2232500.0,6.0,ID_631.mod,,631,True,1012,True,Ebro,0.823,0.856,1.068,0.922
632,EFAS,12,Gallego En Anzanigo,-0.651457,42.404171,1,NRT_6h,C307,Ebro,ES,1425.0,1391.0,Ebro,3.0,0,True,1,1,1,1,1,1,580.0,True,3442500.0,2202500.0,6.0,ID_632.mod,,632,True,1012,True,Gallego,0.619,0.706,1.108,0.784
633,EFAS,12,Piedra En Carenas,-1.798645,41.266454,1,NRT_6h,C520,Ebro,ES,1500.0,1478.0,Ebro,3.0,0,True,1,1,1,1,1,1,640.0,True,3332500.0,2097500.0,6.0,ID_633.mod,,633,True,1012,True,Piedra,-0.472,0.036,1.086,2.109
634,EFAS,12,Jalon En Ateca,-1.800571,41.322951,1,NRT_6h,,Ebro,ES,4050.0,3619.0,Ebro,3.0,0,True,1,1,1,1,1,1,610.0,True,3332500.0,2102500.0,6.0,ID_634.mod,,634,True,1012,True,Jalon,-0.759,0.172,1.028,2.552
635,EFAS,12,Ebro En Palazuelos,-3.343153,42.791702,1,NRT_6h,,Ebro,ES,4500.0,4530.0,Ebro,3.0,0,True,1,1,1,1,1,1,531.55,True,3232500.0,2282500.0,6.0,ID_635.mod,,635,True,1012,True,Ebro,0.663,0.779,1.212,0.86
636,EFAS,12,Ebro En Asco,0.569761,41.185938,1,NRT_6h,,Ebro,ES,83350.0,82245.0,Ebro,3.0,0,True,1,1,1,1,1,1,40.0,True,3527500.0,2057500.0,6.0,ID_636.mod,Moved downstream of dams  Dam oscillations,636,True,1012,True,Ebro,0.532,0.734,1.353,0.847
637,EFAS,12,Aragon En Cola De Yesa,-0.998637,42.609706,0,HIST_24h,C310,Ebro,ES,1500.0,1471.0,Ebro,0.0,0,True,0,1,1,0,0,0,497.0,False,3422500.0,2232500.0,24.0,ID_637.mod,Close to 649 but not consistent  older data,637,False,1012,False,Aragon,0.704,0.758,0.84,0.94
638,EFAS,12,Matarraña En Nonaspe,0.171587,41.195372,1,NRT_6h,,Ebro,ES,1150.0,1260.0,Ebro,3.0,0,True,1,1,1,1,1,1,212.01,True,3497500.0,2067500.0,6.0,ID_638.mod,Manually swapped to nrt6 data because hist6 data are actually not there.,638,True,1012,True,Matarranya,0.205,0.46,0.856,1.566
639,EFAS,12,Alhama En Cintruenigo,-1.811868,42.079921,1,NRT_6h,,Ebro,ES,1100.0,1120.0,Ebro,3.0,0,True,1,1,1,1,1,1,379.28,True,3337500.0,2182500.0,6.0,ID_639.mod,,639,True,1012,True,Alhama,0.157,0.409,1.592,0.9
640,EFAS,12,R.Alcanadre En Ballobar,0.195275,41.6204,1,NRT_6h,C313,Ebro,ES,3300.0,3390.0,Ebro,3.0,0,True,1,1,1,1,1,1,150.0,True,3497500.0,2117500.0,6.0,ID_640.mod,,640,True,1012,True,Alcanadre,0.652,0.755,1.121,1.215
641,EFAS,12,Gallego En Zuera,-0.785065,41.822767,1,NRT_6h,,Ebro,ES,3250.0,3276.0,Ebro,2.0,0,True,1,1,1,1,1,1,274.0,False,3427500.0,2147500.0,6.0,ID_641.mod,Close to 619,641,True,1012,True,Gallego,0.198,0.697,1.622,0.594
642,EFAS,12,Huerva En Zaragoza,-0.897818,41.637059,1,NRT_6h,,Ebro,ES,1100.0,1017.0,Ebro,3.0,0,True,1,1,1,1,1,1,214.07,True,3407500.0,2122500.0,6.0,ID_642.mod,Moved West to avoid conflict in inflow point,642,True,1012,True,Huerva,0.244,0.333,1.344,0.906
643,EFAS,12,Arba En Tauste,-1.280026,41.912961,1,NRT_6h,,Ebro,ES,2175.0,2193.0,Ebro,3.0,0,True,1,1,1,1,1,1,243.31,True,3392500.0,2167500.0,6.0,ID_643.mod,,643,True,1012,True,Arba,0.596,0.655,0.997,1.211
644,EFAS,12,Ebro En Gelsa,-0.476091,41.398134,1,,,Ebro,ES,47550.0,47133.0,Ebro,,0,True,1,0,0,1,1,1,150.0,False,3442500.0,2097500.0,,,No discharge data available for calibration period,644,False,1012,True,Ebro,,,,
645,EFAS,12,Jalon En Calatayud,-1.633044,41.35486,1,NRT_6h,,Ebro,ES,7575.0,6841.0,Ebro,2.0,0,True,1,1,1,1,1,1,520.0,False,3347500.0,2102500.0,6.0,ID_645.mod,Close to 646,645,True,1012,True,Jalon,-0.071,0.418,1.207,1.875
646,EFAS,12,Jalon En Chodes,-1.461174,41.494452,1,NRT_6h,,Ebro,ES,8025.0,7561.0,Ebro,3.0,0,True,1,1,1,1,1,1,390.0,True,3357500.0,2117500.0,6.0,ID_646.mod,,646,True,1012,True,Jalon,-0.105,0.44,1.11,1.946
647,EFAS,12,Ebro En Logroño,-2.44567,42.470961,1,NRT_6h,,Ebro,ES,10525.0,1037.0,Ebro,2.0,0,True,1,0,0,1,1,1,359.0,False,3297500.0,2237500.0,6.0,ID_647.mod,Moved on Ebro main stream  close to 631,647,True,1012,True,Ebro,0.847,0.861,1.043,0.952
648,EFAS,12,Tiron En Haro,-2.877185,42.578981,1,NRT_6h,C314,Ebro,ES,1225.0,1239.0,Ebro,3.0,0,True,1,1,1,1,1,1,458.0,True,3262500.0,2252500.0,6.0,ID_648.mod,,648,True,1012,True,Tiron,0.758,0.761,1.013,0.968
649,EFAS,12,Aragon En Martes,-0.88283,42.591487,1,NRT_6h,,Ebro,ES,1100.0,1083.0,Ebro,3.0,0,True,1,1,1,1,1,1,554.0,True,3427500.0,2227500.0,6.0,ID_649.mod,,649,True,1012,True,Aragon,0.702,0.73,1.11,0.937
650,EFAS,12,Ebro En Tudela,-1.60033,42.067089,1,,,Ebro,ES,26500.0,2534.0,Ebro,,0,True,1,0,0,1,1,1,252.0,False,3362500.0,2177500.0,,,No discharge data available for calibration period,650,False,1012,True,Ebro,,,,
651,EFAS,12,Ebro En Novillas,-1.386049,41.929713,1,,,Ebro,ES,27425.0,2721.0,Ebro,,0,True,0,0,0,1,1,1,239.0,False,3377500.0,2162500.0,,,No discharge data available for calibration period,651,False,1012,False,Ebro,,,,
652,EFAS,12,Ebro En Alagon,-1.136851,41.791087,1,,,Ebro,ES,30400.0,3017.0,Ebro,,0,True,0,0,0,1,1,1,211.0,False,3397500.0,2147500.0,,,No discharge data available for calibration period,652,False,1012,False,Ebro,,,,
653,EFAS,12,Arba En Ejea,-1.150894,42.117427,1,NRT_6h,,Ebro,ES,1075.0,1046.0,Ebro,2.0,0,True,1,1,1,1,1,1,318.0,False,3402500.0,2182500.0,6.0,ID_653.mod,Close to 643 lower quality,653,True,1012,True,Arba,-2.369,0.595,4.312,0.54
654,EFAS,12,Cinca Pte. Las Pilas,0.213411,42.06669,1,,,Ebro,ES,3825.0,3743.0,Ebro,,0,True,1,0,0,1,1,1,336.0,False,3512500.0,2162500.0,,,No discharge data available for calibration period,654,False,1012,True,Cinca,,,,
655,EFAS,12,Jalon En Cetina,-1.956817,41.298495,1,,C286,Ebro,ES,1975.0,1905.0,Ebro,,0,True,1,1,1,1,1,1,673.0,False,3322500.0,2102500.0,,,Not enough discarge data available for calibration period,655,False,1012,True,Noguera Pallaresa,,,,
656,EFAS,12,Adony,18.8816,47.112,1,,,Danube,HU,186325.0,186732.0,Danube,,0,False,0,0,1,0,1,1,,False,4992500.0,2707500.0,,,No discharge data available for calibration period,656,False,1017,False,Danube,,,,
